@relation ellipsoid.50d10c.1

@attribute F1 numeric
@attribute F2 numeric
@attribute F3 numeric
@attribute F4 numeric
@attribute F5 numeric
@attribute F6 numeric
@attribute F7 numeric
@attribute F8 numeric
@attribute F9 numeric
@attribute F10 numeric
@attribute F11 numeric
@attribute F12 numeric
@attribute F13 numeric
@attribute F14 numeric
@attribute F15 numeric
@attribute F16 numeric
@attribute F17 numeric
@attribute F18 numeric
@attribute F19 numeric
@attribute F20 numeric
@attribute F21 numeric
@attribute F22 numeric
@attribute F23 numeric
@attribute F24 numeric
@attribute F25 numeric
@attribute F26 numeric
@attribute F27 numeric
@attribute F28 numeric
@attribute F29 numeric
@attribute F30 numeric
@attribute F31 numeric
@attribute F32 numeric
@attribute F33 numeric
@attribute F34 numeric
@attribute F35 numeric
@attribute F36 numeric
@attribute F37 numeric
@attribute F38 numeric
@attribute F39 numeric
@attribute F40 numeric
@attribute F41 numeric
@attribute F42 numeric
@attribute F43 numeric
@attribute F44 numeric
@attribute F45 numeric
@attribute F46 numeric
@attribute F47 numeric
@attribute F48 numeric
@attribute F49 numeric
@attribute F50 numeric
@attribute class{Cluster1,Cluster2,Cluster3,Cluster4,Cluster5,Cluster6,Cluster7,Cluster8,Cluster9,Cluster10}

@data
0.067287,0.018717,0.026185,-0.077707,0.131232,-0.04504,0.023369,0.010901,0.021619,0.01001,0.001249,0.017408,-0.006501,-0.024336,-0.034506,-0.002216,0.045242,0.025628,-0.014465,-0.067777,0.002113,0.015003,0.052466,-0.018469,0.031263,-0.014409,0.036175,-0.023491,-0.024728,-0.078442,-0.082837,0.014803,0.042627,-0.041147,0.04636,-0.039043,-0.048563,-0.013463,-0.059731,-0.021302,0.055254,0.057742,0.037023,-0.021719,0.050425,0.048272,0.037301,0.017215,-0.002038,-0.013927,Cluster1
0.067188,-0.005176,0.042563,-0.083876,0.166346,-0.079549,0.035964,0.006595,0.031236,0.006465,-0.021978,0.061017,0.03797,-0.029505,-0.027437,-0.038254,0.07729,0.005697,-0.009799,-0.104766,0.008392,0.051246,0.056339,-0.029739,0.075875,-0.013314,-0.007686,-0.049037,-0.055782,-0.091654,-0.084543,-0.030969,0.079496,-0.107464,0.063365,-0.03298,-0.044627,0.016231,-0.102708,-0.026611,0.110186,0.062685,0.017383,0.042049,0.051343,0.056238,0.005767,0.0406,-0.055732,0.012616,Cluster1
0.08069,-0.039306,0.059222,-0.09151,0.196197,-0.11811,0.033159,0.010324,0.047484,0.010249,-0.040644,0.099074,0.077124,-0.033831,-0.023824,-0.080149,0.116701,-0.013949,0.007981,-0.148881,0.008208,0.09215,0.068045,-0.049145,0.132454,-0.019652,-0.064496,-0.073694,-0.088426,-0.115985,-0.09668,-0.084288,0.120464,-0.182658,0.082778,-0.024705,-0.044964,0.047386,-0.157503,-0.038419,0.165527,0.071981,-0.002149,0.112419,0.054397,0.077826,-0.041932,0.047752,-0.116319,0.043913,Cluster1
0.074202,-0.040658,0.048269,-0.069869,0.18217,-0.096257,0.025119,0.024429,0.020068,0.007025,-0.009239,0.063103,0.044145,-0.046104,-0.023371,-0.037926,0.069968,-0.01024,-0.008378,-0.124884,0.027865,0.06455,0.057793,-0.042483,0.083856,-0.002252,-0.054869,-0.064517,-0.07768,-0.103231,-0.088856,-0.057113,0.092003,-0.127876,0.066797,-0.048107,-0.036186,0.02628,-0.128401,-0.034261,0.118838,0.078258,0.02161,0.060844,0.047802,0.057805,-0.026518,0.049437,-0.079261,0.031561,Cluster1
0.070399,-0.049593,0.051461,-0.101839,0.191629,-0.114603,0.029268,0.031994,0.046066,-0.016183,-0.0584,0.110055,0.100645,-0.045525,-0.038021,-0.07865,0.124213,-0.004107,-0.014715,-0.150436,0.016095,0.10717,0.054069,-0.038895,0.132591,-0.0099,-0.074345,-0.073833,-0.080321,-0.10055,-0.088767,-0.088583,0.135539,-0.187432,0.054942,-0.02383,-0.064319,0.043841,-0.142386,-0.06741,0.172728,0.079309,0.027364,0.113244,0.053306,0.083711,-0.049008,0.056762,-0.109181,0.080857,Cluster1
0.08158,-0.070515,0.075565,-0.096521,0.234497,-0.164585,0.047808,0.014765,0.056344,0.000032,-0.080367,0.153467,0.136434,-0.040224,-0.009282,-0.125003,0.164819,-0.043805,0.019272,-0.199578,0.009386,0.136491,0.074415,-0.075943,0.199901,-0.012125,-0.131911,-0.113388,-0.131041,-0.136358,-0.104231,-0.146485,0.163489,-0.267242,0.095108,-0.010187,-0.036986,0.088923,-0.218192,-0.061915,0.242196,0.084366,-0.02431,0.192315,0.059523,0.082246,-0.089045,0.07417,-0.186372,0.082543,Cluster1
0.056824,0.018239,0.025158,-0.08175,0.12567,-0.050824,0.021394,0.012093,0.020602,0.025471,0.00686,-0.000271,-0.032918,-0.019964,-0.0255,-0.006073,0.047682,0.028963,0.01431,-0.074316,0.005896,0.004683,0.051574,-0.024662,0.046795,-0.006995,0.007988,-0.037173,-0.026534,-0.097663,-0.06908,-0.019512,0.059417,-0.063385,0.063285,-0.026382,-0.04814,0.003965,-0.074802,-0.043658,0.08275,0.061926,0.014254,-0.007063,0.058165,0.05609,0.018561,-0.007842,-0.021927,-0.015318,Cluster1
0.097109,-0.040136,0.067407,-0.097223,0.215534,-0.146752,0.035892,0.026027,0.047759,-0.026568,-0.062779,0.170493,0.109113,-0.032008,-0.013514,-0.112845,0.171896,-0.058387,-0.001739,-0.163831,-0.012403,0.125919,0.056426,-0.059263,0.199525,-0.031062,-0.086984,-0.07227,-0.134704,-0.125217,-0.080022,-0.106037,0.152703,-0.257168,0.080377,0.004425,-0.037254,0.093634,-0.159015,-0.045434,0.198847,0.064851,-0.032422,0.149206,0.028559,0.079376,-0.074212,0.077133,-0.1624,0.068907,Cluster1
0.091868,-0.099341,0.076554,-0.099319,0.234401,-0.16452,0.055428,0.009085,0.077282,0.000562,-0.064874,0.159411,0.168607,-0.046184,0.0044,-0.126019,0.157345,-0.053528,0.022543,-0.207535,-0.009939,0.164266,0.073687,-0.115749,0.222006,-0.02162,-0.14395,-0.10538,-0.121645,-0.125853,-0.107562,-0.142256,0.15842,-0.277436,0.098281,0.012369,-0.057366,0.091215,-0.224311,-0.082071,0.253036,0.086997,-0.018817,0.185099,0.081793,0.089061,-0.095399,0.076253,-0.210116,0.087067,Cluster1
0.081576,-0.043634,0.064158,-0.090648,0.20412,-0.13263,0.041564,0.009465,0.053288,0.003914,-0.057404,0.114978,0.09343,-0.040895,-0.020125,-0.088111,0.127503,-0.026013,0.007707,-0.155883,-0.000758,0.105964,0.066769,-0.054565,0.151506,-0.015456,-0.085478,-0.081882,-0.094658,-0.124228,-0.097754,-0.099819,0.128125,-0.204625,0.08267,-0.02047,-0.040893,0.055091,-0.168675,-0.049316,0.187579,0.089471,0.003485,0.131966,0.04619,0.074673,-0.046061,0.056787,-0.134295,0.055689,Cluster1
0.085896,-0.097126,0.086521,-0.103003,0.257346,-0.182752,0.059123,0.011801,0.071846,-0.00248,-0.092889,0.184095,0.17007,-0.049993,-0.009931,-0.156344,0.188362,-0.059494,0.025798,-0.224408,0.009415,0.168469,0.07851,-0.08306,0.234165,-0.013151,-0.171021,-0.124723,-0.153092,-0.147615,-0.108591,-0.179832,0.196738,-0.318486,0.10761,-0.005453,-0.036495,0.112308,-0.250346,-0.066008,0.28363,0.092389,-0.037148,0.241211,0.054848,0.092825,-0.115458,0.087334,-0.225656,0.107209,Cluster1
0.064798,0.02989,0.023375,-0.075265,0.122865,-0.036179,0.018436,0.011319,0.017294,0.009831,0.010559,0.003405,-0.020265,-0.022919,-0.034638,0.01183,0.032948,0.030935,-0.013748,-0.053475,-0.001217,0.001221,0.050538,-0.013357,0.016858,-0.0167,0.052255,-0.014205,-0.015419,-0.07783,-0.080139,0.029861,0.031401,-0.019259,0.044421,-0.04231,-0.047918,-0.02352,-0.040801,-0.01683,0.038819,0.056189,0.041498,-0.043925,0.049536,0.046007,0.047241,0.010601,0.012974,-0.023463,Cluster1
0.082165,-0.073112,0.07299,-0.101998,0.242152,-0.166615,0.051347,0.015787,0.073881,0.002166,-0.069637,0.156811,0.133959,-0.039412,-0.008343,-0.125981,0.158701,-0.045397,0.019177,-0.202554,0.006932,0.146784,0.075627,-0.068323,0.202186,-0.012827,-0.134552,-0.105675,-0.122862,-0.141194,-0.100676,-0.140739,0.167896,-0.268244,0.093307,-0.016356,-0.034546,0.092687,-0.223929,-0.053161,0.244418,0.092075,-0.020231,0.186576,0.061231,0.086602,-0.07756,0.083224,-0.183052,0.086318,Cluster1
0.09455,-0.065061,0.083637,-0.095333,0.243077,-0.166405,0.055057,0.018847,0.056478,-0.009698,-0.077722,0.166238,0.146853,-0.044931,-0.025727,-0.138816,0.169095,-0.046496,0.021264,-0.220186,0.002603,0.14927,0.083681,-0.070256,0.219899,-0.01737,-0.149127,-0.118127,-0.14908,-0.150003,-0.105839,-0.161126,0.175581,-0.288645,0.101038,-0.008859,-0.040026,0.097501,-0.229031,-0.049065,0.266878,0.074397,-0.033853,0.216696,0.065601,0.091958,-0.103494,0.087544,-0.19127,0.092148,Cluster1
0.083747,-0.042608,0.057438,-0.092261,0.210272,-0.142692,0.03801,0.013652,0.043904,0.002004,-0.050774,0.118558,0.115127,-0.041611,-0.025812,-0.109119,0.138893,-0.032028,0.003048,-0.168904,0.017585,0.126376,0.068718,-0.056243,0.167156,0.00327,-0.094015,-0.072728,-0.071491,-0.110335,-0.093252,-0.097304,0.130637,-0.212246,0.075183,-0.01755,-0.029616,0.04124,-0.161461,-0.05906,0.218475,0.068158,0.005175,0.123041,0.101501,0.111986,-0.056333,0.053319,-0.142049,0.068635,Cluster1
0.065803,-0.016629,0.044453,-0.079163,0.176566,-0.090185,0.02382,0.012981,0.036718,0.007499,-0.018779,0.056954,0.042872,-0.027315,-0.032163,-0.048421,0.076451,0.003617,-0.002706,-0.111143,0.001313,0.056824,0.060576,-0.026833,0.083832,-0.02209,-0.027402,-0.053026,-0.068625,-0.097123,-0.091046,-0.029621,0.079226,-0.108981,0.069239,-0.032484,-0.04821,0.008534,-0.118214,-0.039257,0.117661,0.066098,0.018016,0.052558,0.050167,0.054905,0.006108,0.03418,-0.065231,0.021199,Cluster1
0.08663,-0.054147,0.061844,-0.097157,0.217476,-0.129761,0.047071,0.002088,0.040648,0.007992,-0.051905,0.11445,0.10296,-0.032137,-0.013416,-0.102483,0.146148,-0.024195,0.014559,-0.173778,0.002986,0.112781,0.066834,-0.05799,0.152013,-0.009985,-0.092466,-0.088451,-0.094126,-0.123371,-0.108826,-0.11021,0.136193,-0.208154,0.083394,-0.018604,-0.035774,0.063751,-0.176803,-0.048471,0.186413,0.077328,-0.01066,0.151398,0.061569,0.063475,-0.056451,0.061637,-0.151952,0.056449,Cluster1
0.080308,-0.060243,0.067372,-0.0951,0.218681,-0.139805,0.046745,0.010883,0.055029,0.002252,-0.062754,0.131127,0.113309,-0.041077,-0.017457,-0.106901,0.143269,-0.0322,0.014268,-0.174339,0.006691,0.119769,0.069984,-0.06346,0.169893,-0.014031,-0.104925,-0.092317,-0.112319,-0.126242,-0.100506,-0.118357,0.146977,-0.230702,0.088448,-0.016254,-0.039599,0.072898,-0.190215,-0.050977,0.210916,0.081534,-0.014007,0.157362,0.053769,0.079011,-0.066574,0.065517,-0.154535,0.068899,Cluster1
0.084583,-0.079341,0.065581,-0.097965,0.235453,-0.155976,0.05152,0.011662,0.073375,-0.002839,-0.077894,0.152133,0.139079,-0.045491,-0.010561,-0.126332,0.162955,-0.042527,0.020208,-0.196695,0.010797,0.140305,0.076442,-0.067449,0.202377,-0.016315,-0.133125,-0.110543,-0.129949,-0.140285,-0.107763,-0.159232,0.161772,-0.276941,0.099115,-0.008397,-0.036957,0.104701,-0.217783,-0.055067,0.241526,0.084608,-0.016667,0.194728,0.053054,0.0867,-0.083353,0.077065,-0.18602,0.086497,Cluster1
0.091599,-0.099772,0.074983,-0.095527,0.239212,-0.157278,0.076518,0.007828,0.077877,0.001775,-0.088012,0.171829,0.155604,-0.035391,-0.000418,-0.142641,0.17914,-0.036289,0.014803,-0.225211,0.000461,0.16366,0.081915,-0.077156,0.213624,-0.019431,-0.174718,-0.118992,-0.14038,-0.148443,-0.102016,-0.175055,0.172976,-0.295387,0.115358,-0.017486,-0.023068,0.106433,-0.234755,-0.058565,0.265611,0.087266,-0.034493,0.228219,0.051957,0.096846,-0.09775,0.071125,-0.217215,0.100374,Cluster1
0.081898,-0.009589,0.014544,-0.096775,0.156087,-0.067072,0.02931,0.027225,0.002462,-0.013465,-0.001559,0.027314,0.013623,-0.027819,-0.018206,-0.016894,0.053256,0.006069,-0.016874,-0.07578,0.016438,0.027629,0.05935,-0.014303,0.054203,-0.008627,0.018302,-0.028026,-0.021675,-0.080675,-0.092365,-0.012432,0.054341,-0.060697,0.075419,-0.045451,-0.043142,0.01235,-0.070252,-0.049051,0.08266,0.05518,0.02483,-0.001629,0.04918,0.034884,0.023445,0.019463,-0.024403,0.003065,Cluster1
0.070448,0.005605,0.031371,-0.081136,0.148966,-0.06532,0.030803,0.01268,0.02532,0.012693,-0.010754,0.039039,0.017045,-0.021951,-0.029467,-0.020117,0.066063,0.012868,-0.006043,-0.093014,0.001921,0.036561,0.052044,-0.025081,0.054794,-0.012626,0.01454,-0.035722,-0.042249,-0.091009,-0.082282,-0.009425,0.061267,-0.08168,0.055234,-0.032826,-0.05157,0.002381,-0.086494,-0.025185,0.088828,0.061923,0.028542,0.009774,0.055308,0.05402,0.017341,0.025013,-0.031973,0.001661,Cluster1
0.080877,-0.065638,0.060952,-0.089054,0.198078,-0.128535,0.040392,-0.004482,0.047274,-0.001841,-0.055341,0.132281,0.096953,-0.040863,-0.016848,-0.104898,0.138382,-0.008587,0.012731,-0.160563,0.006058,0.101414,0.081921,-0.064968,0.146733,-0.018189,-0.096234,-0.068316,-0.085876,-0.11534,-0.102102,-0.100574,0.133464,-0.225594,0.08899,-0.01919,-0.047098,0.076994,-0.181549,-0.046994,0.189626,0.076998,-0.013553,0.14366,0.056494,0.07711,-0.051733,0.055009,-0.137493,0.057411,Cluster1
0.080583,-0.040215,0.030964,-0.107375,0.173014,-0.103567,0.072897,-0.007691,0.058089,0.007379,-0.044663,0.087263,0.040228,-0.045456,-0.006589,-0.057072,0.116867,0.006991,0.001306,-0.123028,0.012811,0.112621,0.046697,-0.033838,0.115197,-0.003588,-0.009801,-0.058561,-0.072831,-0.106722,-0.094411,-0.072585,0.095499,-0.116202,0.066732,-0.041648,0.006102,0.048963,-0.126219,-0.055114,0.123571,0.098192,-0.013925,0.124982,0.034908,0.080485,-0.003439,0.065712,-0.083583,0.037415,Cluster1
0.083488,-0.053707,0.062847,-0.089096,0.225942,-0.130279,0.058177,0.015832,0.061988,0.007353,-0.066134,0.123716,0.123607,-0.039339,-0.028779,-0.106497,0.150075,-0.031909,0.01527,-0.17052,0.005851,0.129527,0.077248,-0.057006,0.17584,-0.015741,-0.111315,-0.100966,-0.120538,-0.136445,-0.103629,-0.110771,0.1441,-0.233872,0.092028,-0.024891,-0.045561,0.066107,-0.19292,-0.049533,0.218844,0.102298,-0.014654,0.161961,0.054808,0.076245,-0.061836,0.059252,-0.152488,0.068489,Cluster1
0.076914,-0.024914,0.039271,-0.07944,0.152942,-0.080747,0.043844,-0.003719,0.030024,-0.017466,-0.027415,0.078933,0.065895,-0.040958,-0.01849,-0.049059,0.113766,0.001293,-0.001399,-0.126909,0.015391,0.062189,0.070685,-0.037532,0.107971,-0.011953,-0.041814,-0.050578,-0.059558,-0.105284,-0.087697,-0.055934,0.098087,-0.14399,0.066586,-0.014671,-0.04719,0.057342,-0.148155,-0.020686,0.134846,0.087173,0.028906,0.086481,0.047456,0.065123,-0.018683,0.05234,-0.095669,0.024072,Cluster1
0.068093,0.018011,0.0261,-0.078212,0.138269,-0.054179,0.026776,0.002224,0.024653,0.013041,-0.002361,0.016958,-0.002107,-0.029867,-0.033072,-0.000354,0.047231,0.018725,-0.013757,-0.075783,-0.001055,0.021163,0.049101,-0.013839,0.042032,-0.015788,0.033038,-0.018334,-0.036894,-0.080881,-0.082769,0.014547,0.050892,-0.051406,0.048683,-0.041962,-0.046647,-0.011931,-0.065655,-0.024789,0.061653,0.049741,0.033764,-0.019841,0.04926,0.044918,0.028219,0.023251,-0.0048,-0.01083,Cluster1
-0.078347,-0.021219,-0.094209,-0.038359,-0.003306,-0.098664,0.137812,-0.031915,0.063762,-0.00369,-0.058301,-0.03928,0.062076,-0.047146,-0.168292,-0.120243,-0.037565,-0.069646,-0.027383,-0.203516,-0.029765,-0.137283,-0.142471,0.030626,-0.173488,-0.035047,-0.02213,0.026481,0.02838,0.104209,0.050659,-0.005669,-0.055933,-0.119898,0.050626,-0.129448,0.124116,-0.009314,0.200166,-0.113589,-0.114948,0.128592,0.122907,0.00947,-0.006649,0.047033,0.108189,-0.110536,-0.048208,0.031397,Cluster2
-0.021251,-0.006378,-0.002127,-0.005581,0.026679,-0.057006,0.088169,-0.019655,0.034749,-0.031077,-0.024781,0.006025,0.005085,0.035755,-0.031083,-0.041148,-0.040266,-0.008253,0.049866,-0.104408,0.022298,-0.057172,-0.069171,0.040756,-0.031881,0.031229,-0.027645,0.047,0.006017,0.025289,0.006607,0.015278,-0.013342,0.008266,0.017699,-0.068382,0.067998,0.047545,0.078818,-0.031719,0.003008,-0.030399,0.103953,0.033125,0.036864,0.059515,0.041449,-0.025274,0.032143,0.030256,Cluster2
-0.133495,-0.032634,-0.1858,-0.095033,-0.00453,-0.151539,0.207101,-0.050613,0.114964,0.020305,-0.099601,-0.073549,0.114151,-0.143106,-0.301236,-0.186293,-0.011126,-0.133976,-0.143921,-0.299328,-0.075848,-0.230666,-0.235677,0.037637,-0.331148,-0.11619,0.004513,0.018534,0.038422,0.199692,0.090411,-0.030997,-0.085527,-0.24938,0.072883,-0.182319,0.19885,-0.053932,0.36166,-0.206179,-0.233506,0.290309,0.160293,-0.034293,-0.058985,0.014906,0.197599,-0.186962,-0.151187,0.023955,Cluster2
-0.037045,-0.008859,-0.030374,-0.015189,0.015717,-0.070425,0.102618,-0.017477,0.046769,-0.021828,-0.031432,-0.001063,0.018548,0.008543,-0.072447,-0.065471,-0.047197,-0.030622,0.028813,-0.131986,0.009093,-0.082134,-0.085833,0.035406,-0.078533,0.008401,-0.021524,0.034004,0.01713,0.050921,0.015911,0.010155,-0.02482,-0.031071,0.029633,-0.083929,0.074528,0.031893,0.118474,-0.051293,-0.033943,0.013144,0.109422,0.020916,0.027196,0.054527,0.062503,-0.052848,0.015796,0.037251,Cluster2
-0.020488,-0.004775,0.003071,-0.002771,0.035157,-0.052947,0.090235,-0.014659,0.038217,-0.029354,-0.022714,0.013379,-0.015535,0.042052,-0.027004,-0.04404,-0.04372,-0.007279,0.052281,-0.1047,0.027004,-0.060834,-0.064449,0.03863,-0.027913,0.032341,-0.035026,0.036448,0.011992,0.020123,-0.001378,0.012581,-0.009582,0.010671,0.020754,-0.066767,0.05587,0.045784,0.076069,-0.017183,0.015344,-0.042289,0.085346,0.032891,0.036812,0.062391,0.033067,-0.024035,0.052931,0.039584,Cluster2
-0.114714,-0.026656,-0.146858,-0.042572,0.004909,-0.12994,0.155169,-0.017083,0.077147,-0.011323,-0.074485,-0.049723,0.090507,-0.081775,-0.247787,-0.15541,-0.05635,-0.142469,-0.085145,-0.266026,-0.045127,-0.124248,-0.197372,0.018504,-0.256415,-0.071721,-0.024184,0.055449,0.014182,0.186142,0.084157,-0.001922,-0.052625,-0.164202,0.058766,-0.11652,0.168902,-0.065593,0.271316,-0.159543,-0.172676,0.213721,0.145639,-0.00281,-0.046829,0.021594,0.210603,-0.153902,-0.116927,-0.022321,Cluster2
-0.084182,-0.041403,-0.094044,-0.020565,-0.003645,-0.110242,0.123451,-0.020005,0.062905,-0.003735,-0.08041,-0.013133,0.033072,-0.028944,-0.139915,-0.086017,-0.028816,-0.066548,-0.007602,-0.160709,-0.009133,-0.145988,-0.125059,0.033835,-0.160093,-0.004249,-0.018416,0.041299,0.030876,0.098253,0.04658,-0.009661,-0.040004,-0.083406,0.04371,-0.123604,0.12434,0.007538,0.167776,-0.063272,-0.071245,0.09685,0.112554,0.021476,0.022357,0.042927,0.114487,-0.093305,-0.030959,0.019622,Cluster2
-0.072264,-0.020243,-0.091463,-0.034747,0.003688,-0.103722,0.136841,-0.026344,0.065607,-0.007635,-0.057979,-0.033765,0.053198,-0.046845,-0.151954,-0.113348,-0.039601,-0.072939,-0.028402,-0.195038,-0.026127,-0.12915,-0.139944,0.03037,-0.170181,-0.035509,-0.017342,0.024535,0.029094,0.108502,0.046443,0.000293,-0.049693,-0.111556,0.048307,-0.126441,0.122387,-0.003914,0.195914,-0.105617,-0.112099,0.118666,0.124448,0.003765,-0.007248,0.035392,0.113251,-0.102929,-0.043676,0.027873,Cluster2
-0.141646,-0.061698,-0.144929,-0.052438,-0.028411,-0.032662,0.160862,-0.07366,0.092821,0.047489,-0.052134,-0.142831,0.160363,-0.136351,-0.257012,-0.149301,-0.070702,-0.167566,-0.054634,-0.316825,-0.118397,-0.200111,-0.229926,0.077799,-0.298195,-0.139444,0.035132,0.048804,0.041379,0.185542,0.052412,-0.037328,-0.101431,-0.242849,0.14612,-0.191621,0.180274,-0.104523,0.313084,-0.149742,-0.248663,0.243715,0.18043,-0.052808,-0.016815,0.029186,0.164173,-0.187283,-0.141575,0.028777,Cluster2
-0.049706,-0.011089,-0.05372,-0.038047,0.016296,-0.11185,0.112296,-0.026809,0.078115,0.001635,-0.041428,-0.039132,0.043882,0.000611,-0.129407,-0.079274,-0.001819,-0.070446,-0.005636,-0.193109,0.013871,-0.164428,-0.139055,0.041162,-0.129602,-0.024885,-0.001765,0.049243,0.009075,0.093516,0.015259,0.011161,-0.034884,-0.043649,0.072293,-0.108117,0.10153,0.003241,0.202046,-0.082914,-0.077152,0.04609,0.132315,0.007697,0.010702,0.045239,0.087002,-0.067783,-0.015694,0.021998,Cluster2
-0.098464,-0.029135,-0.133949,-0.050586,-0.006777,-0.126291,0.160138,-0.03248,0.078532,0.004702,-0.075584,-0.053778,0.077281,-0.088962,-0.212878,-0.150453,-0.035526,-0.106085,-0.07025,-0.24038,-0.051042,-0.163726,-0.176344,0.025802,-0.238197,-0.066683,-0.013785,0.017151,0.038056,0.151135,0.066816,-0.009735,-0.068064,-0.171229,0.060403,-0.155558,0.153901,-0.028584,0.253312,-0.145942,-0.171678,0.193497,0.136966,-0.010895,-0.032313,0.024119,0.150676,-0.141127,-0.086909,0.024155,Cluster2
-0.091727,0.012371,-0.10505,0.001213,0.064492,-0.157555,0.209306,0.033715,0.078365,-0.083634,-0.096244,-0.128411,0.0363,-0.112152,-0.222037,-0.128513,-0.040003,-0.071695,-0.013384,-0.253982,-0.042576,-0.064933,-0.107572,0.058011,-0.142689,-0.103432,0.034995,-0.024102,0.005617,-0.000072,0.025561,-0.003465,-0.009748,-0.162816,0.011634,-0.198256,0.182687,-0.04136,0.183178,-0.148807,-0.052234,0.099297,0.162835,0.006535,-0.002754,0.005736,0.085441,-0.156818,-0.061893,0.062157,Cluster2
-0.039573,-0.013998,-0.037263,-0.009837,0.02196,-0.074058,0.097414,-0.021092,0.056783,-0.014415,-0.03044,-0.004191,0.018477,0.005704,-0.063662,-0.05853,-0.044033,-0.032009,0.020661,-0.15469,0.011309,-0.086621,-0.097273,0.041145,-0.085258,0.003269,-0.013206,0.034821,0.009596,0.04559,0.015851,0.005359,-0.020425,-0.032029,0.024264,-0.093017,0.088139,0.031828,0.119989,-0.050641,-0.023193,0.004147,0.111869,0.03128,0.030513,0.056565,0.061351,-0.051922,0.014691,0.032074,Cluster2
-0.05453,0.03619,-0.13166,-0.047262,0.032125,-0.104831,0.11101,-0.066821,0.059835,-0.011512,-0.058147,-0.064806,0.045008,-0.036491,-0.157406,-0.158142,0.006583,-0.064059,-0.058054,-0.215072,-0.032489,-0.160702,-0.12258,0.039831,-0.18507,-0.000986,-0.004869,-0.018042,0.07947,0.113386,-0.008285,-0.009298,-0.044921,-0.056294,0.055602,-0.081429,0.136047,-0.012771,0.19791,-0.096394,-0.114228,0.14547,0.153563,-0.003842,-0.093494,-0.030206,0.155588,-0.125379,-0.113152,0.001267,Cluster2
-0.06036,-0.029907,-0.056424,-0.027501,0.014834,-0.09837,0.129426,-0.030186,0.059088,0.010861,-0.060887,-0.024249,0.033444,-0.036035,-0.115609,-0.10357,-0.034936,-0.033766,-0.021673,-0.164636,-0.008336,-0.126387,-0.130252,0.046357,-0.15165,-0.00046,-0.010582,0.024606,0.040734,0.098533,0.054514,0.005447,-0.040049,-0.107489,0.036672,-0.118262,0.106342,-0.012574,0.180304,-0.105185,-0.096487,0.094718,0.114298,0.02638,0.00743,0.039958,0.106625,-0.10584,-0.031179,0.018889,Cluster2
-0.085483,-0.042039,-0.140964,-0.001033,-0.000373,-0.062779,0.141919,-0.03107,0.098363,-0.02002,-0.048329,-0.053728,0.042431,-0.117832,-0.173092,-0.144278,-0.07206,-0.085585,-0.072039,-0.206256,-0.056158,-0.161501,-0.190621,0.012725,-0.205957,-0.041631,-0.037317,0.044982,-0.011416,0.099596,0.102662,0.032276,-0.057504,-0.121527,0.052447,-0.124808,0.141856,0.023249,0.207533,-0.159987,-0.136327,0.174667,0.115415,-0.009934,-0.02287,0.039399,0.17997,-0.135972,-0.104859,0.069939,Cluster2
-0.10239,-0.032871,-0.148322,-0.054909,-0.015417,-0.139263,0.170559,-0.023662,0.078918,0.007386,-0.081368,-0.063655,0.085667,-0.11112,-0.224373,-0.156933,-0.033127,-0.122647,-0.087317,-0.255509,-0.056132,-0.186437,-0.190675,0.022274,-0.2572,-0.080169,-0.00922,0.014033,0.042455,0.160755,0.087943,-0.011533,-0.078267,-0.19804,0.059258,-0.162258,0.158563,-0.031324,0.277642,-0.171544,-0.182953,0.225065,0.135919,-0.017677,-0.048444,0.026452,0.16623,-0.152229,-0.091116,0.02978,Cluster2
-0.176432,0.013466,-0.195263,-0.043909,-0.023072,-0.198276,0.174452,-0.060899,0.073021,0.003992,-0.051651,-0.09762,0.100159,-0.110058,-0.364226,-0.204416,-0.061997,-0.143893,-0.119483,-0.325354,-0.083695,-0.160515,-0.260845,0.033737,-0.35046,-0.122058,-0.006269,-0.010043,0.027547,0.208475,0.129645,0.004086,-0.071321,-0.21969,0.127803,-0.198964,0.174713,-0.043446,0.380631,-0.237913,-0.228819,0.338635,0.193621,0.005364,-0.066352,0.077023,0.230571,-0.125015,-0.153962,-0.037254,Cluster2
-0.084767,-0.048065,-0.080825,-0.035587,0.027283,-0.119724,0.133894,-0.006809,0.057698,0.002977,-0.073068,-0.051059,0.058152,-0.050289,-0.184742,-0.130908,-0.033353,-0.0895,-0.063139,-0.243514,-0.039972,-0.139505,-0.168046,0.028677,-0.210497,-0.018939,-0.010161,0.005264,0.021079,0.068475,0.029162,-0.001314,-0.038582,-0.109486,0.087382,-0.110912,0.152416,-0.03123,0.235446,-0.11987,-0.095779,0.167845,0.103824,0.005383,-0.017758,0.017395,0.123315,-0.126174,-0.073702,0.027323,Cluster2
-0.07172,-0.001973,-0.102442,-0.046484,-0.020209,-0.107298,0.164879,-0.038693,0.076787,0.001947,-0.094335,-0.062366,0.090316,-0.073684,-0.173325,-0.124419,-0.021618,-0.131095,-0.064515,-0.236245,-0.042805,-0.159522,-0.158851,0.0479,-0.200275,-0.040828,0.002837,0.003464,0.010974,0.134363,0.04976,0.009226,-0.090419,-0.150676,0.046861,-0.148418,0.144798,-0.034287,0.238148,-0.112654,-0.144401,0.164502,0.144354,0.000633,-0.022825,0.01942,0.118653,-0.130138,-0.053859,0.03594,Cluster2
