@relation ellipsoid.50d4c.1

@attribute F1 numeric
@attribute F2 numeric
@attribute F3 numeric
@attribute F4 numeric
@attribute F5 numeric
@attribute F6 numeric
@attribute F7 numeric
@attribute F8 numeric
@attribute F9 numeric
@attribute F10 numeric
@attribute F11 numeric
@attribute F12 numeric
@attribute F13 numeric
@attribute F14 numeric
@attribute F15 numeric
@attribute F16 numeric
@attribute F17 numeric
@attribute F18 numeric
@attribute F19 numeric
@attribute F20 numeric
@attribute F21 numeric
@attribute F22 numeric
@attribute F23 numeric
@attribute F24 numeric
@attribute F25 numeric
@attribute F26 numeric
@attribute F27 numeric
@attribute F28 numeric
@attribute F29 numeric
@attribute F30 numeric
@attribute F31 numeric
@attribute F32 numeric
@attribute F33 numeric
@attribute F34 numeric
@attribute F35 numeric
@attribute F36 numeric
@attribute F37 numeric
@attribute F38 numeric
@attribute F39 numeric
@attribute F40 numeric
@attribute F41 numeric
@attribute F42 numeric
@attribute F43 numeric
@attribute F44 numeric
@attribute F45 numeric
@attribute F46 numeric
@attribute F47 numeric
@attribute F48 numeric
@attribute F49 numeric
@attribute F50 numeric
@attribute class{Cluster1,Cluster2,Cluster3,Cluster4}

@data
-0.271828,-0.000118,-0.075653,-0.012416,-0.054963,-0.163487,0.09798,-0.028485,0.062859,0.22765,-0.225507,0.040716,-0.004755,0.070144,0.102932,-0.031158,0.008552,0.086425,0.094549,-0.006688,0.050671,-0.184723,0.022811,0.107718,0.160985,-0.033472,-0.028569,0.043087,0.043053,0.00369,-0.075354,-0.034997,0.146551,-0.072326,0.146889,-0.035236,0.0735,-0.006068,-0.092145,0.177308,-0.038785,0.016418,0.019198,-0.164646,-0.048303,0.036561,-0.047888,-0.052583,-0.135036,0.001992,Cluster1
-0.245975,0.033788,-0.086589,-0.051354,-0.033886,-0.174521,0.067032,0.000136,0.021956,0.185078,-0.14276,0.076697,-0.006609,0.052516,0.080887,-0.015474,0.033146,0.073908,0.034362,0.010181,0.055026,-0.124352,0.021615,0.069741,0.108383,-0.023076,-0.019558,0.035468,0.022291,-0.07511,-0.079859,-0.016284,0.097939,-0.017937,0.071795,-0.07359,0.040789,0.015978,-0.072028,0.086894,-0.000748,-0.024493,0.057003,-0.106841,-0.091752,0.023028,-0.050081,0.013725,-0.122704,-0.03242,Cluster1
-0.100767,0.007212,-0.032751,-0.000548,-0.031904,-0.037853,-0.033385,0.008816,-0.037341,0.102361,-0.042954,0.054079,-0.006161,0.079244,0.015632,-0.022895,-0.014558,0.06235,0.022484,-0.002742,-0.024544,0.004919,0.02726,0.009926,0.01268,0.000362,-0.019438,0.05199,0.001733,-0.028309,-0.084106,0.000032,0.048954,-0.010732,0.03418,0.005264,-0.029605,-0.002898,-0.012913,0.065517,0.019491,-0.055429,-0.008701,-0.05529,-0.020075,0.008287,-0.040426,0.025839,-0.016689,-0.028026,Cluster1
-0.184198,0.001937,-0.066756,-0.00397,-0.042972,-0.113633,0.027727,-0.000109,0.016157,0.15166,-0.116724,0.055722,-0.008214,0.066634,0.051928,-0.027294,0.006351,0.057182,0.059693,-0.004881,0.028802,-0.095038,0.01845,0.069549,0.066198,-0.013775,-0.014952,0.039856,0.012114,-0.026337,-0.095572,-0.02074,0.082736,-0.043405,0.093063,-0.050426,0.029308,-0.004877,-0.064033,0.096831,-0.014913,-0.040258,0.029336,-0.106036,-0.036421,0.009889,-0.051669,0.018538,-0.071344,-0.029793,Cluster1
-0.298338,-0.024901,-0.072314,-0.055646,-0.073672,-0.203585,0.142346,-0.010072,0.088561,0.248792,-0.253189,0.053776,-0.007543,0.08088,0.117553,-0.032629,0.030389,0.087617,0.124135,0.018187,0.075923,-0.256795,0.02356,0.162149,0.093803,-0.023514,-0.009633,0.018788,0.108448,-0.043593,-0.127733,-0.064155,0.125288,-0.109999,0.176699,-0.079854,0.095076,-0.021653,-0.112627,0.17288,-0.06835,-0.015318,0.045702,-0.215616,-0.049868,0.014491,-0.047858,-0.051715,-0.177232,-0.032324,Cluster1
-0.266398,0.005764,-0.072648,-0.036692,-0.053641,-0.176824,0.097726,-0.035433,0.061223,0.217695,-0.201621,0.051714,-0.003199,0.076103,0.093502,-0.033357,0.028779,0.065516,0.099327,0.006032,0.045365,-0.185494,0.026187,0.123999,0.112339,-0.031971,-0.019474,0.03238,0.047878,-0.030792,-0.107264,-0.058153,0.113937,-0.080591,0.154729,-0.071828,0.066832,-0.008565,-0.084319,0.147145,-0.039821,-0.028609,0.042029,-0.162269,-0.052248,0.021519,-0.066242,-0.025275,-0.135783,-0.042019,Cluster1
-0.156338,-0.015153,-0.051575,0.001964,-0.0363,-0.086723,0.005489,-0.000123,0.008786,0.11717,-0.084,0.057622,-0.001678,0.056744,0.030721,-0.00947,-0.012234,0.060558,0.045223,-0.013884,0.01187,-0.042489,0.020165,0.043236,0.057806,-0.010674,-0.016155,0.048864,0.011618,-0.024041,-0.073022,-0.019971,0.075691,-0.017277,0.05862,-0.037941,0.002273,-0.01386,-0.048749,0.080969,-0.002305,-0.063159,0.018646,-0.075486,-0.039998,-0.007991,-0.051747,0.035536,-0.030286,-0.028621,Cluster1
-0.238514,-0.013316,-0.061164,-0.037303,-0.048818,-0.147338,0.096795,-0.046183,0.038228,0.203031,-0.17916,0.035645,0.006814,0.05976,0.078633,-0.051367,0.010448,0.085073,0.074426,0.000346,0.032214,-0.168007,0.033084,0.108993,0.091802,-0.022779,-0.030636,0.022724,0.036963,-0.016713,-0.108788,-0.036941,0.118063,-0.073673,0.122861,-0.066299,0.065166,-0.020576,-0.059399,0.133363,-0.041363,-0.042125,0.042501,-0.138912,-0.047678,0.019109,-0.067947,-0.005701,-0.143215,-0.041752,Cluster1
-0.117503,0.001984,-0.041702,0.016377,-0.053635,-0.057385,-0.012984,0.022741,0.000386,0.09096,-0.054179,0.031054,-0.016642,0.055293,0.001327,0.002267,-0.007686,0.050667,0.052717,-0.004663,0.00126,-0.015884,0.022188,0.001759,0.035086,-0.00309,-0.009231,0.040416,-0.043979,-0.019445,-0.088272,0.040237,0.059873,-0.022879,0.04379,-0.03023,-0.000172,0.02058,-0.04836,0.062504,0.033692,-0.040577,0.001754,-0.037563,-0.014093,-0.028283,-0.06344,0.036396,-0.010218,-0.056737,Cluster1
-0.317078,0.004724,-0.082811,-0.050036,-0.050722,-0.239541,0.14676,-0.059346,0.085813,0.289245,-0.250312,0.045991,0.012913,0.081803,0.119098,-0.053526,0.045023,0.072847,0.112495,0.001564,0.068462,-0.272393,0.021076,0.166198,0.154239,-0.052239,-0.027894,0.01408,0.083819,-0.044536,-0.127514,-0.07138,0.138458,-0.112528,0.198265,-0.082638,0.11077,-0.012739,-0.098622,0.179403,-0.076228,-0.009458,0.054191,-0.223078,-0.067178,0.019067,-0.072314,-0.049732,-0.19019,-0.048926,Cluster1
-0.128989,-0.001931,-0.048496,0.011681,-0.04162,-0.065034,-0.026164,0.026877,-0.015067,0.096929,-0.073395,0.042958,0.010237,0.033281,0.007576,-0.01059,-0.008278,0.043443,0.046005,-0.021367,0.020741,-0.023046,0.012442,0.019168,0.023791,-0.003599,-0.014904,0.045405,-0.01299,-0.020475,-0.093022,0.014227,0.062516,-0.003805,0.071798,-0.038645,-0.002268,0.011863,-0.050189,0.092155,0.026823,-0.075189,0.005237,-0.075144,-0.045323,-0.000971,-0.044483,0.044503,-0.030989,-0.01355,Cluster1
-0.171436,-0.002435,-0.067248,-0.000189,-0.039428,-0.098956,0.016057,0.008117,0.016802,0.132467,-0.099113,0.048291,0.001029,0.064182,0.041945,-0.02348,0.003215,0.055668,0.061536,-0.012734,0.036814,-0.086959,0.021348,0.065728,0.069421,-0.016852,-0.010317,0.047197,0.019576,-0.039017,-0.093358,-0.021059,0.07409,-0.036112,0.075363,-0.053805,0.021349,0.006891,-0.044809,0.091097,-0.002044,-0.050986,0.029541,-0.0808,-0.036193,0.004788,-0.051993,0.03003,-0.074352,-0.037551,Cluster1
-0.174507,-0.002818,-0.062061,-0.001935,-0.043998,-0.100478,0.024653,-0.002003,0.014332,0.142636,-0.111186,0.051712,-0.006949,0.061011,0.045219,-0.022039,0.005268,0.058418,0.059714,-0.007389,0.02359,-0.085187,0.020809,0.059545,0.063345,-0.011536,-0.017254,0.045014,0.013328,-0.025344,-0.094311,-0.018378,0.081162,-0.037532,0.085238,-0.042068,0.025439,-0.001179,-0.055652,0.09462,-0.00746,-0.0493,0.032789,-0.099755,-0.034296,0.007567,-0.05242,0.024526,-0.059881,-0.03094,Cluster1
-0.313242,0.008283,-0.061185,-0.053587,-0.067195,-0.248728,0.139355,-0.03963,0.079383,0.288022,-0.25325,0.017771,-0.001613,0.103376,0.131951,-0.050296,0.058098,0.07104,0.128814,0.009984,0.065231,-0.267101,0.026084,0.178692,0.162298,-0.044217,-0.017089,0.021758,0.076248,-0.04602,-0.117559,-0.073244,0.142345,-0.099674,0.189229,-0.079521,0.110438,-0.027726,-0.095849,0.185857,-0.069335,-0.010879,0.06359,-0.231612,-0.07959,0.024362,-0.070612,-0.064427,-0.187245,-0.047372,Cluster1
-0.094782,-0.004968,-0.047083,0.026982,-0.028542,-0.031217,-0.040717,0.024054,-0.020963,0.071538,-0.032543,0.062372,-0.008753,0.049069,0.002974,-0.007073,-0.014224,0.045781,0.026706,-0.017249,-0.001526,0.007683,0.019521,-0.004049,0.01822,0.001777,-0.012779,0.053191,-0.027872,-0.015333,-0.082315,0.016636,0.045953,0.00357,0.027993,-0.020734,-0.018713,0.006408,-0.027071,0.040601,0.026467,-0.069991,0.013664,-0.034764,-0.014423,-0.006432,-0.041077,0.058334,0.004409,-0.026921,Cluster1
-0.140056,-0.016798,-0.052825,-0.001163,-0.057432,-0.073856,-0.009287,0.012229,0.007053,0.098282,-0.075906,0.049512,-0.002132,0.045236,0.032177,0.003647,-0.006474,0.053089,0.027702,-0.027187,0.011871,-0.060049,0.003188,0.025797,0.030648,-0.005206,-0.029168,0.050075,-0.013598,-0.01524,-0.082952,-0.004854,0.050066,-0.000641,0.0461,-0.028735,-0.009426,-0.013199,-0.052232,0.068822,0.011159,-0.071254,0.017687,-0.06805,-0.037295,0.014758,-0.054377,0.02654,-0.044473,-0.019566,Cluster1
-0.204685,-0.017987,-0.067643,-0.020446,-0.060454,-0.124383,0.065534,-0.015427,0.036888,0.18565,-0.144687,0.035497,0.00425,0.069847,0.059311,-0.034874,0.020536,0.064443,0.094651,-0.009989,0.048074,-0.131966,0.02027,0.078379,0.089085,0.00056,-0.009742,0.041005,0.048413,-0.031763,-0.106907,-0.031668,0.10556,-0.052929,0.113062,-0.071972,0.053886,-0.010784,-0.058572,0.124744,-0.021311,-0.01082,0.030093,-0.129883,-0.023235,0.01155,-0.065713,-0.00248,-0.089296,-0.03821,Cluster1
-0.276013,-0.001644,-0.077317,-0.031208,-0.055579,-0.199416,0.117076,-0.033475,0.064874,0.240125,-0.219853,0.051183,0.006956,0.060401,0.10221,-0.040032,0.03706,0.083094,0.102169,0.003514,0.06376,-0.213959,0.035302,0.162401,0.13603,-0.026322,-0.032742,0.038232,0.063175,-0.036679,-0.104459,-0.059094,0.137305,-0.099895,0.173621,-0.070404,0.082872,-0.012669,-0.082901,0.175085,-0.046695,-0.018956,0.035287,-0.178472,-0.067948,0.016593,-0.076418,-0.030429,-0.150643,-0.040642,Cluster1
-0.070198,-0.003514,-0.049011,0.036922,-0.032632,-0.009252,-0.05716,0.029328,-0.032012,0.047447,-0.009061,0.061666,-0.012936,0.047825,-0.009142,-0.000068,-0.023277,0.042562,0.0201,-0.022802,-0.008224,0.039557,0.020757,-0.023009,0.001396,0.006327,-0.01385,0.06231,-0.032702,-0.014433,-0.072991,0.019881,0.03862,0.015497,0.015599,-0.015408,-0.029767,0.010778,-0.018808,0.029503,0.035051,-0.077132,0.010035,-0.019799,-0.010618,-0.004833,-0.037207,0.07121,0.023963,-0.023458,Cluster1
-0.274462,0.012597,-0.104852,-0.028564,-0.074931,-0.154081,0.124232,-0.026223,0.055039,0.254492,-0.2077,0.061916,-0.006538,0.075552,0.099229,-0.064047,0.008947,0.082392,0.107969,-0.007391,0.062821,-0.226228,0.029919,0.146531,0.111238,-0.029021,-0.023982,0.033068,0.052925,-0.052789,-0.101743,-0.053474,0.144997,-0.08366,0.143186,-0.07547,0.078835,-0.018757,-0.113108,0.177236,-0.038406,-0.012277,0.032526,-0.163728,-0.049814,0.013744,-0.06363,-0.037328,-0.166202,-0.048558,Cluster1
-0.168443,-0.000843,-0.060575,0.000272,-0.044301,-0.096954,0.018729,-0.001362,0.012764,0.137872,-0.105354,0.053832,-0.006549,0.060602,0.042668,-0.021289,0.003231,0.056133,0.056571,-0.008336,0.021719,-0.076888,0.022153,0.053797,0.05936,-0.012511,-0.016199,0.043442,0.008353,-0.025179,-0.090704,-0.017601,0.077792,-0.032964,0.083166,-0.042107,0.02075,-0.001001,-0.05219,0.089989,-0.00516,-0.04997,0.028781,-0.094572,-0.03368,0.007091,-0.052929,0.025479,-0.057232,-0.02927,Cluster1
-0.147643,-0.01979,-0.046524,0.019798,-0.027831,-0.100974,-0.012151,-0.00206,0.007135,0.133617,-0.04847,0.037041,-0.015854,0.065198,0.04014,0.003197,0.017481,0.030939,0.07007,-0.007732,-0.012414,-0.02582,0.021631,0.032608,0.060317,0.045743,-0.007863,0.055956,0.000708,-0.002584,-0.083149,-0.027726,0.055783,-0.012467,0.06835,-0.045108,-0.006772,0.024188,-0.054084,0.079282,-0.001324,-0.063143,0.033566,-0.090911,-0.034235,-0.02285,-0.037881,0.056696,-0.014889,-0.024836,Cluster1
-0.259044,-0.007194,-0.052143,-0.027208,-0.064914,-0.200903,0.094399,-0.036803,0.074821,0.254387,-0.191096,0.039436,-0.03265,0.063084,0.098454,-0.052737,0.038849,0.074718,0.078604,-0.009066,0.055043,-0.187418,0.028256,0.121595,0.099051,-0.054265,-0.060466,0.038788,0.041939,-0.051712,-0.101364,-0.071558,0.120756,-0.086311,0.1854,-0.08554,0.122618,-0.008166,-0.102005,0.16773,-0.020245,-0.042883,0.068449,-0.13735,-0.038923,-0.005626,-0.080325,-0.031316,-0.14134,-0.035949,Cluster1
-0.089131,-0.004446,-0.040151,0.014742,-0.041199,-0.029214,-0.043127,0.032938,-0.027432,0.069957,-0.037588,0.060478,-0.005886,0.057823,0.009074,-0.009273,-0.024768,0.052718,0.035109,-0.021094,-0.011558,0.02295,0.013455,-0.006176,0.029463,-0.006997,-0.021116,0.05078,-0.013925,-0.010646,-0.082471,0.00275,0.045999,-0.00623,0.034127,-0.026033,-0.000991,-0.001306,-0.030399,0.048622,0.007633,-0.065014,0.024283,-0.039082,-0.006359,-0.003636,-0.044332,0.059048,0.017905,-0.026178,Cluster1
-0.100761,-0.003712,-0.055323,0.023919,-0.034951,-0.036348,-0.035355,0.018475,-0.015609,0.075799,-0.041563,0.060591,-0.007881,0.051308,0.005064,-0.00808,-0.015767,0.046554,0.031587,-0.018056,0.002313,0.0038,0.023687,0.000435,0.020756,0.001257,-0.015539,0.051949,-0.021447,-0.01672,-0.084194,0.010693,0.053984,0.000982,0.036249,-0.027182,-0.014772,0.007365,-0.029214,0.047235,0.024367,-0.066107,0.015064,-0.039674,-0.01741,-0.003036,-0.045329,0.057236,0.000021,-0.021472,Cluster1
-0.105591,-0.004606,-0.051882,0.022031,-0.035249,-0.040046,-0.033467,0.020998,-0.014535,0.079129,-0.043864,0.058797,-0.008892,0.053279,0.010569,-0.009152,-0.013163,0.048502,0.03403,-0.019128,0.002369,-0.001496,0.020573,0.005554,0.023415,0.000007,-0.014124,0.051629,-0.018703,-0.019985,-0.081908,0.00839,0.049972,-0.0011,0.038664,-0.025163,-0.012974,0.006259,-0.029102,0.050471,0.018145,-0.066133,0.01677,-0.044772,-0.018756,-0.001973,-0.044129,0.053857,-0.00493,-0.023789,Cluster1
-0.275942,0.006107,-0.080101,-0.034112,-0.0508,-0.194067,0.117665,-0.041202,0.064445,0.240351,-0.222494,0.045648,-0.000173,0.073232,0.091538,-0.042998,0.034958,0.060087,0.087056,0.010773,0.048594,-0.207715,0.016042,0.141379,0.117682,-0.032509,-0.015798,0.030635,0.06098,-0.042594,-0.109332,-0.059189,0.126702,-0.089143,0.160938,-0.072964,0.081419,-0.008533,-0.095251,0.159919,-0.053023,-0.022375,0.050627,-0.17855,-0.058022,0.023674,-0.072091,-0.018383,-0.140548,-0.036759,Cluster1
-0.176171,-0.003676,-0.054118,-0.010583,-0.014846,-0.10963,0.00844,0.017469,0.023889,0.106239,-0.113255,0.013811,-0.007393,0.015685,0.056078,-0.024493,-0.005413,0.059652,0.066543,-0.01319,0.033677,-0.092354,0.017406,0.032634,0.050644,0.00796,-0.016006,0.057638,-0.0196,-0.058471,-0.104815,0.016069,0.079623,-0.040954,0.056915,-0.060269,-0.021994,0.00023,-0.087128,0.084072,-0.040359,-0.01686,0.032139,-0.083502,-0.015964,-0.021441,-0.045517,-0.024322,-0.054174,-0.034044,Cluster1
-0.085542,0.02354,-0.013905,0.034596,-0.021196,-0.023972,-0.043221,0.031157,-0.040967,0.075265,-0.050383,0.078631,-0.008854,0.055446,-0.006426,-0.016646,-0.014643,0.059504,0.022816,-0.021574,-0.011026,0.009025,0.031836,0.001474,-0.008809,0.024016,-0.005852,0.052145,-0.029721,-0.007364,-0.08672,0.029557,0.035196,0.001335,0.023616,0.005171,-0.022736,-0.00417,-0.025034,0.017593,0.046061,-0.065129,0.027048,-0.009583,-0.021012,0.000075,-0.026641,0.063178,0.002202,-0.025729,Cluster1
-0.32789,0.004989,-0.083522,-0.05411,-0.063345,-0.238954,0.149851,-0.055366,0.082445,0.283562,-0.263083,0.042462,0.00306,0.079959,0.126593,-0.053785,0.048262,0.073153,0.116083,0.015806,0.072072,-0.267837,0.024954,0.176151,0.149615,-0.044894,-0.017938,0.018686,0.080262,-0.038467,-0.117313,-0.078977,0.146602,-0.112611,0.198178,-0.085361,0.105344,-0.018698,-0.106894,0.189441,-0.06863,-0.008417,0.058808,-0.223098,-0.072074,0.028522,-0.075505,-0.049169,-0.192628,-0.043221,Cluster1
-0.079225,-0.006904,-0.029903,0.038624,-0.035248,-0.019889,-0.063257,0.02909,-0.020342,0.04034,-0.015068,0.050365,-0.008657,0.051118,0.000139,0.01706,-0.010758,0.045663,0.030498,-0.016088,-0.004571,0.033353,0.004105,0.005043,0.006103,0.007955,-0.025875,0.039291,-0.012108,-0.018405,-0.072294,0.022494,0.033757,-0.011332,0.029175,-0.020035,-0.029998,0.011354,-0.02355,0.053493,0.027247,-0.074513,0.024528,-0.033678,-0.000087,0.002972,-0.032534,0.047124,0.024449,-0.024619,Cluster1
-0.068274,0.004683,-0.047883,0.024294,-0.020499,-0.033126,-0.068373,0.018362,-0.032309,0.049286,-0.016873,0.067227,-0.004573,0.044551,0.006061,-0.00959,-0.002595,0.064139,0.029369,-0.049629,-0.014957,0.027,0.029089,-0.006148,0.003272,0.00496,-0.015106,0.067644,-0.024003,-0.020736,-0.07227,0.02674,0.038543,0.007099,0.01113,0.002111,-0.043406,0.028412,-0.025394,0.043589,0.01392,-0.066826,0.018027,-0.016802,-0.006653,-0.007046,-0.029071,0.072534,0.019156,-0.020173,Cluster1
-0.218973,0.007886,-0.079336,-0.01771,-0.050458,-0.132317,0.057569,-0.028856,0.038339,0.193977,-0.153896,0.061815,-0.008126,0.071566,0.066408,-0.038685,0.014889,0.068194,0.060603,-0.003827,0.037275,-0.134195,0.031908,0.08603,0.095858,-0.026089,-0.00784,0.025859,0.030883,-0.029705,-0.100684,-0.036764,0.092192,-0.062016,0.124118,-0.071443,0.051541,0.001281,-0.064345,0.117367,-0.017007,-0.042704,0.021978,-0.124574,-0.0478,0.013821,-0.062998,-0.006247,-0.103176,-0.036381,Cluster1
-0.109004,-0.003108,-0.052462,0.020544,-0.035206,-0.042339,-0.031155,0.018851,-0.01282,0.081671,-0.047456,0.058975,-0.010266,0.052931,0.012492,-0.008774,-0.013807,0.050212,0.033896,-0.017201,0.001732,-0.005299,0.022465,0.0065,0.024854,0.000138,-0.016142,0.05302,-0.018368,-0.020769,-0.082095,0.005429,0.051051,-0.001964,0.040219,-0.026227,-0.01287,0.005463,-0.03223,0.051957,0.018891,-0.066493,0.017262,-0.047658,-0.018516,-0.00197,-0.044235,0.053819,-0.007114,-0.024009,Cluster1
-0.116234,-0.00037,-0.062496,0.012243,-0.037996,-0.061293,-0.028044,0.020862,-0.019713,0.083018,-0.058247,0.062882,-0.009689,0.048115,0.009852,-0.016993,-0.00547,0.04186,0.042996,-0.027156,0.008599,-0.038625,0.023344,0.017731,0.049249,-0.01679,-0.018429,0.052319,-0.000298,-0.026558,-0.096802,-0.008382,0.048378,-0.021911,0.04928,-0.009217,-0.007196,0.008753,-0.051752,0.066035,-0.004607,-0.070672,0.019715,-0.072521,-0.008347,0.015193,-0.023343,0.060344,-0.015572,-0.027319,Cluster1
-0.149033,-0.008574,-0.058327,0.007476,-0.045703,-0.076122,0.00614,0.00699,0.000626,0.118651,-0.083173,0.05402,-0.009131,0.059271,0.029896,-0.017519,-0.003031,0.054987,0.043956,-0.009683,0.013563,-0.054749,0.015283,0.043001,0.049977,-0.01146,-0.018677,0.040287,0.001391,-0.020745,-0.085561,-0.008566,0.069978,-0.021007,0.06996,-0.036771,0.009219,-0.000988,-0.04196,0.077588,0.005882,-0.055816,0.02072,-0.075093,-0.030137,-0.002552,-0.048303,0.03609,-0.041094,-0.026622,Cluster1
-0.265136,-0.003017,-0.075927,-0.034039,-0.053929,-0.181605,0.097497,-0.034184,0.060808,0.226434,-0.194724,0.048204,0.00157,0.073588,0.097088,-0.047088,0.025637,0.060969,0.087475,0.005029,0.057348,-0.183643,0.017517,0.128201,0.115129,-0.026869,-0.022687,0.027169,0.042625,-0.026792,-0.10079,-0.052554,0.119146,-0.07411,0.151833,-0.06959,0.066002,-0.002587,-0.082335,0.150031,-0.044773,-0.021987,0.041909,-0.166866,-0.060311,0.023956,-0.066121,-0.021967,-0.139614,-0.039208,Cluster1
-0.340813,0.011149,-0.077751,-0.05662,-0.0661,-0.250236,0.136668,-0.05771,0.072792,0.290913,-0.264918,0.049157,0.00029,0.07021,0.115517,-0.05116,0.0571,0.080898,0.113793,0.016408,0.08341,-0.256159,0.031728,0.161039,0.16227,-0.053722,-0.022822,0.009007,0.103281,-0.031563,-0.115759,-0.071217,0.150682,-0.105533,0.204773,-0.077599,0.119381,-0.024606,-0.105235,0.182794,-0.067655,-0.017781,0.056305,-0.23101,-0.085688,0.027384,-0.062819,-0.041865,-0.192818,-0.055174,Cluster1
-0.151609,-0.00148,-0.061504,0.002771,-0.042694,-0.083891,0.005468,0.00326,0.006287,0.122774,-0.09325,0.054164,-0.004354,0.05962,0.03239,-0.020589,-0.000488,0.057128,0.052063,-0.01233,0.015027,-0.060286,0.021718,0.03815,0.048397,-0.010789,-0.016417,0.046057,0.002703,-0.025836,-0.089839,-0.010687,0.071407,-0.025043,0.073213,-0.037437,0.010237,0.002918,-0.048701,0.081558,-0.000642,-0.054611,0.022082,-0.08404,-0.030957,0.004876,-0.050535,0.032209,-0.043451,-0.026818,Cluster1
-0.272294,0.000608,-0.073724,-0.037664,-0.055034,-0.185361,0.108133,-0.036173,0.05501,0.229787,-0.206235,0.042981,-0.001103,0.075782,0.101357,-0.046156,0.028097,0.060383,0.097429,0.00774,0.060462,-0.197869,0.020718,0.13515,0.119789,-0.03356,-0.01633,0.031492,0.05545,-0.032696,-0.107408,-0.056248,0.1254,-0.082373,0.158844,-0.066124,0.071955,-0.015801,-0.086193,0.146091,-0.045846,-0.02447,0.050582,-0.178444,-0.056875,0.017152,-0.06765,-0.024598,-0.139565,-0.036018,Cluster1
-0.244943,0.004248,-0.065448,-0.025385,-0.045992,-0.168518,0.074728,-0.036554,0.051019,0.189358,-0.207301,0.058079,-0.011879,0.076412,0.09567,-0.032956,0.038566,0.063155,0.077369,0.015701,0.038622,-0.156326,0.007983,0.119606,0.100589,-0.03942,-0.025054,0.034308,0.060765,-0.029429,-0.10461,-0.059287,0.113154,-0.07331,0.133594,-0.060459,0.052436,-0.00098,-0.083156,0.14025,-0.03122,-0.022244,0.053355,-0.164631,-0.04769,0.020018,-0.057783,-0.016661,-0.127658,-0.038456,Cluster1
-0.062685,-0.006982,-0.052116,0.026062,-0.031271,-0.007718,-0.065404,0.035156,-0.027269,0.046284,-0.005951,0.066279,-0.01293,0.042522,-0.015215,-0.004696,-0.029737,0.042673,0.019984,-0.021318,-0.031017,0.056476,0.013638,-0.015809,0.002624,-0.005645,-0.021486,0.057838,-0.036937,-0.011151,-0.063092,0.028314,0.035524,0.038861,0.010697,-0.015782,-0.041598,0.012327,-0.023602,0.013467,0.044997,-0.073909,0.018755,0.000532,-0.017095,-0.005588,-0.024983,0.074429,0.031071,-0.023441,Cluster1
-0.113887,-0.013131,-0.055106,0.019957,-0.038224,-0.053649,-0.027589,0.017536,-0.010911,0.098543,-0.053411,0.061129,-0.011176,0.04356,0.030622,-0.01413,-0.017096,0.061431,0.039495,-0.025314,0.006731,-0.017697,0.035202,0.018707,0.028729,-0.025518,0.00182,0.063672,-0.012876,-0.022777,-0.084722,0.013497,0.050031,-0.012411,0.058064,-0.031258,-0.004112,0.003611,-0.036022,0.060781,0.016476,-0.059527,0.016471,-0.061646,-0.012541,0.004782,-0.060152,0.055987,-0.002824,-0.032734,Cluster1
-0.201438,0.001078,-0.067766,-0.018441,-0.051321,-0.135073,0.048346,-0.01397,0.033634,0.176144,-0.140412,0.047083,0.001429,0.069361,0.064485,-0.024598,0.008851,0.055939,0.073068,-0.003465,0.033355,-0.121586,0.022043,0.083956,0.086858,-0.012705,-0.012495,0.033866,0.026199,-0.025252,-0.097932,-0.02313,0.097853,-0.052756,0.111232,-0.049739,0.035425,-0.000002,-0.067239,0.106743,-0.020839,-0.044577,0.035656,-0.128219,-0.045681,0.009248,-0.050438,0.007638,-0.092711,-0.034622,Cluster1
-0.109513,-0.001449,-0.064921,0.006075,-0.02651,-0.022236,-0.01928,0.030499,-0.021578,0.088391,-0.042506,0.065746,-0.020479,0.067505,0.002388,-0.010602,-0.016717,0.065244,0.03409,0.000175,0.001844,0.002466,0.004299,0.01351,0.022675,-0.008296,-0.02627,0.05222,-0.009959,-0.00706,-0.096482,0.010271,0.038836,-0.008537,0.026175,-0.015353,-0.030746,0.022787,-0.022679,0.03818,0.032401,-0.075127,0.016334,-0.022813,-0.008601,-0.0221,-0.052269,0.054086,-0.001564,-0.032611,Cluster1
-0.164725,-0.012996,-0.067805,-0.012541,-0.044009,-0.077023,0.006738,0.003579,0.022422,0.144846,-0.078663,0.048973,-0.023154,0.06533,0.024635,-0.030637,-0.013595,0.042032,0.059319,-0.007792,0.003565,-0.041055,0.002642,0.037882,0.060146,-0.025288,-0.025555,0.043825,-0.005273,-0.032678,-0.09368,-0.021094,0.068011,-0.032842,0.074125,-0.047686,0.004852,0.007622,-0.048789,0.09794,0.012484,-0.038757,0.013125,-0.088098,-0.038752,0.004486,-0.047237,0.040536,-0.040412,-0.031806,Cluster1
-0.262233,-0.004901,-0.061408,-0.025757,-0.048941,-0.168447,0.084625,-0.043117,0.045038,0.225408,-0.185975,0.04186,0.008536,0.072035,0.094297,-0.039156,0.037231,0.047394,0.078458,0.006697,0.042287,-0.170731,0.027511,0.128547,0.115003,-0.034457,-0.008659,0.021484,0.042521,-0.043609,-0.112458,-0.046621,0.125472,-0.076374,0.145218,-0.076475,0.072536,-0.009871,-0.08738,0.123064,-0.043064,-0.045275,0.046342,-0.170848,-0.046979,0.017659,-0.059919,-0.020215,-0.118721,-0.042806,Cluster1
